policy,knowledge,objective,min_gain_sec,max_count_imbalance,p50,p95,p99,ttft_p50,ttft_p95,ttft_p99,tokens_per_sec,mean_gpu_busy,mean_slot_occupancy,pending_p95,waiting_p95,waiting_fraction,assignments,max_pending,overrides,seed
guarded_ttft_oracle,oracle,ttft,0.75,0,9.989175342654638,36.0139302468589,40.830578822557435,0.131640566619029,7.66323249786835,9.242869929223119,718.4952797290499,0.9188387655980972,0.546248703536641,77.05000000000001,29.05000000000001,0.84,"[152, 148]","[45, 45]",27,2
guarded_ttft_helix,helix,ttft,0.0,1,10.412672876041103,36.11267592156704,41.9669783043509,0.13686894701016428,6.8406379330969855,8.704830489539885,721.6521324793144,0.9332792196991042,0.5502027278861198,77.05000000000001,29.05000000000001,0.8366666666666667,"[147, 153]","[46, 45]",117,2
guarded_ttft_oracle,oracle,ttft,0.0,1,10.325676096316347,36.127043064865326,41.953894430308694,0.1425586100451124,6.726802583463808,8.14637459186023,719.8104109537326,0.9306516024082372,0.5486856024028852,78.05000000000001,30.05000000000001,0.8366666666666667,"[152, 148]","[46, 44]",117,2
guarded_ttft_helix,helix,ttft,0.25,1,10.0597313863728,36.3914929368633,41.69500922385153,0.13181548336493787,7.256672843668023,8.975446424588512,715.6631007286177,0.9147749527643825,0.5448619429054181,78.05000000000001,30.05000000000001,0.8366666666666667,"[153, 147]","[45, 46]",47,2
guarded_ttft_oracle,oracle,ttft,0.25,1,9.910033549913502,36.04451498139546,41.70870956294455,0.11223573534896758,7.317659557377352,9.499152180275155,717.3636013692989,0.916402074030328,0.5464914795557579,76.0,28.0,0.8366666666666667,"[158, 142]","[44, 43]",46,2
guarded_ttft_helix,helix,ttft,0.75,1,10.278091946164281,35.55144651148935,40.720076856831284,0.14539373940998246,7.534474830939553,8.447312886533151,711.120770157804,0.9017094852647447,0.5424730944882774,77.05000000000001,29.05000000000001,0.84,"[150, 150]","[44, 46]",48,2
guarded_ttft_oracle,oracle,ttft,0.75,1,10.107357449567644,35.926048203589545,40.919265890926106,0.1248383862255551,7.627313139575989,9.981003608116223,717.154238866367,0.9174101763941278,0.5458045519909067,78.05000000000001,30.05000000000001,0.8366666666666667,"[150, 150]","[45, 47]",45,2
guarded_ttft_helix,helix,ttft,0.0,2,10.1590996585242,35.811787665797155,42.53887670564137,0.1254742570335381,7.134295083713623,8.428854546524434,719.7134461805326,0.9258586988249153,0.5482617968985875,79.05000000000001,31.05000000000001,0.8233333333333334,"[147, 153]","[46, 46]",124,2
guarded_ttft_oracle,oracle,ttft,0.0,2,10.443067360299928,36.2343324067506,41.902417459118595,0.13016686222503182,6.63924021902579,9.054177302131531,724.8718424785338,0.9246920037404929,0.5526142757705437,78.05000000000001,30.05000000000001,0.8233333333333334,"[147, 153]","[45, 47]",132,2
guarded_ttft_helix,helix,ttft,0.25,2,9.95762765080931,36.24639332745191,41.68440318864372,0.13181548336493787,7.298480120797061,8.459549973965663,718.9761660386544,0.9180868937262665,0.5479342734777797,77.05000000000001,29.05000000000001,0.8366666666666667,"[158, 142]","[45, 45]",41,2
guarded_ttft_oracle,oracle,ttft,0.25,2,10.107357449567644,36.26166816291901,41.863536378407765,0.14780804067999043,6.7331544712887075,7.910389456378567,721.9705451935456,0.9221657885223458,0.550525423570792,77.05000000000001,29.05000000000001,0.8366666666666667,"[156, 144]","[46, 44]",52,2
guarded_ttft_helix,helix,ttft,0.75,2,9.896590941484043,35.999697302972514,41.00499441965043,0.12202116395478413,7.587017549401731,9.535588967804106,718.3958650284949,0.9170071616501388,0.5470890474105099,76.05000000000001,28.05000000000001,0.8366666666666667,"[157, 143]","[45, 45]",43,2
guarded_ttft_oracle,oracle,ttft,0.75,2,10.139295675846494,35.922169323989756,41.5352095724244,0.1396473839696597,7.492504563144584,9.343249266324149,718.4280569354373,0.9188842544458503,0.5478518617715258,79.05000000000001,31.05000000000001,0.8366666666666667,"[153, 147]","[45, 47]",46,2
guarded_completion_helix,helix,completion,0.0,0,10.31477809962224,36.0665242564915,42.0833157760994,0.13663446123197787,6.9099495694236115,9.04162489473072,718.3833964047211,0.9120846015237494,0.548136820336681,78.05000000000001,30.05000000000001,0.8433333333333334,"[156, 144]","[45, 45]",52,2
guarded_completion_oracle,oracle,completion,0.0,0,10.242414046020755,36.150854224120195,41.6648315329456,0.13460683023370734,7.222807176870961,9.986943637515244,724.4980295377812,0.9339266317957156,0.5527915533421166,78.05000000000001,30.05000000000001,0.83,"[146, 154]","[45, 45]",72,2
guarded_completion_helix,helix,completion,0.25,0,9.900848029509035,36.09729077800211,41.7284501928824,0.14206836410971135,7.166555505426977,8.667100467718964,705.9182168454383,0.9085769406427098,0.5364849464056625,76.05000000000001,28.05000000000001,0.8233333333333334,"[151, 149]","[45, 44]",66,2
guarded_completion_oracle,oracle,completion,0.25,0,10.10636548627626,36.055315314726386,41.67124174535871,0.15276394636853396,7.253952957699385,8.766934245456873,713.611509853304,0.9217420628141619,0.542455889699247,77.05000000000001,29.05000000000001,0.85,"[152, 148]","[46, 45]",36,2
guarded_completion_helix,helix,completion,0.75,0,10.107357449567644,36.14360956901041,41.4133569522632,0.12189621629597891,7.147988997721642,8.482958446118992,721.0842372026038,0.9209371753134334,0.5501956939480721,78.05000000000001,30.05000000000001,0.8366666666666667,"[152, 148]","[46, 46]",14,2
guarded_completion_oracle,oracle,completion,0.75,0,10.210204963475203,35.99879253066923,41.27623053714342,0.14218383467456874,6.637728569889514,8.377970600922945,709.0003379954086,0.9166414748932732,0.5389586281056226,79.05000000000001,31.05000000000001,0.8433333333333334,"[153, 147]","[46, 45]",36,2
guarded_completion_helix,helix,completion,0.0,1,10.395603192367142,36.06635007698353,41.949097430075895,0.13624486396724222,7.592533485652476,9.282823213491225,723.1918288596804,0.927158699027619,0.550522702270881,79.05000000000001,31.05000000000001,0.8333333333333334,"[148, 152]","[47, 45]",100,2
guarded_completion_oracle,oracle,completion,0.0,1,10.108710233282688,36.154474680357794,41.776257661592965,0.13565244707172885,6.674467975780927,8.10877134518676,722.5829117240559,0.9330553501392573,0.5496880916610642,79.05000000000001,31.05000000000001,0.8333333333333334,"[149, 151]","[46, 45]",83,2
guarded_completion_helix,helix,completion,0.25,1,10.64953001419915,36.073110384575436,40.20791251517782,0.12948176694829527,7.419517334614775,10.232163602138723,725.8795941166575,0.9281893699632263,0.5517674262529968,78.05000000000001,30.05000000000001,0.83,"[142, 158]","[47, 45]",62,2
guarded_completion_oracle,oracle,completion,0.25,1,10.139167649739196,36.19843198743168,41.901898559987906,0.11594103421715829,6.672341733229612,8.518823636567678,721.8207999130009,0.9244537100336798,0.5497966614402279,78.05000000000001,30.05000000000001,0.8466666666666667,"[149, 151]","[44, 46]",61,2
guarded_completion_helix,helix,completion,0.75,1,9.930555733187434,36.30691798485357,41.43699223658318,0.12189621629597891,7.56985854105487,9.173563420932094,721.4251036097737,0.9210561186384076,0.5486462830351888,77.05000000000001,29.05000000000001,0.8366666666666667,"[156, 144]","[45, 44]",42,2
guarded_completion_oracle,oracle,completion,0.75,1,10.255371548470425,36.05807890091745,41.45235999346663,0.1308338846281245,6.761189995951696,8.136853179461518,724.5295713572166,0.9310524508377178,0.5512661824720485,78.05000000000001,30.05000000000001,0.8466666666666667,"[149, 151]","[45, 46]",23,2
guarded_completion_helix,helix,completion,0.0,2,10.394631009752546,35.810864559338064,42.01029672259928,0.1312550574568121,7.165533627598862,8.994617487450336,713.6799890289233,0.9147804649025226,0.5440672106413377,79.05000000000001,31.05000000000001,0.8366666666666667,"[150, 150]","[44, 47]",99,2
guarded_completion_oracle,oracle,completion,0.0,2,10.063586461474824,36.052401083241165,41.593606889515215,0.11913206435192691,6.64724476424156,8.2161804385507,725.3422866379074,0.9373169440440179,0.5514083069768222,78.05000000000001,30.05000000000001,0.8333333333333334,"[152, 148]","[45, 45]",105,2
guarded_completion_helix,helix,completion,0.25,2,10.416969002966333,35.992209823752376,40.508686347676026,0.13338445370946062,7.066697835154284,7.981328686146811,722.8870063875888,0.9289260612167874,0.5487851186661196,77.0,29.0,0.8466666666666667,"[146, 154]","[44, 46]",89,2
guarded_completion_oracle,oracle,completion,0.25,2,10.069289264066459,36.23169032283534,41.96873219731262,0.1166485034207767,6.608962396860303,8.144662215385127,724.9924175030645,0.9297393664620004,0.5510688111086421,78.05000000000001,30.05000000000001,0.8466666666666667,"[151, 149]","[46, 45]",51,2
guarded_completion_helix,helix,completion,0.75,2,9.917553063892798,35.975913699213635,41.703548382679955,0.13332030091062919,7.451607239828883,8.570392663699453,728.6509449752955,0.9252571744969909,0.5531877982387425,76.0,28.0,0.84,"[153, 147]","[44, 46]",48,2
guarded_completion_oracle,oracle,completion,0.75,2,10.284704046089178,36.206585732032174,41.58773226912436,0.12207684233966631,6.716263103796902,8.484406873735724,723.8526248698564,0.929646101915917,0.5508532420505117,78.05000000000001,30.05000000000001,0.8433333333333334,"[150, 150]","[45, 45]",36,2
